# EASEL=@xsyetopz/easel@0.7.0	THREE=three@0.185.1	entry=src/Three.Core.js
# columns: state	subject	kind	EASEL	THREE
# state: = both; < EASEL-only; > THREE-only; ! same name but different public shape; EASEL limits: CPU/Canvas2D; affine UV; baked flat/Gouraud; no GPU/shader/PBR/shadow/environment-map surface; limits do not describe THREE core
<	Fog.opacityAt	method	instance (distance: number) => number	-
!	Fog.toJSON	method	instance (_meta?: object | string) => FogJSON	instance (meta: ?(Object|string)) => Object
<	Fog.type	accessor	instance r "Fog" | "FogExp2"	-
<	Fog.updateLut	method	instance () => this	-
<	FogCuller	class	class	-
<	FogCuller.constructor	constructor	instance () => FogCuller	-
<	FogCuller.cull	method	instance (drawList: CullableDrawList, fog: FogLike | undefined, cameraPosition: { x: number; y: number; z: number }) => CullableDrawList	-
!	FogExp2	class	class extends Fog	class
=	FogExp2.clone	method	instance () => FogExp2	instance () => FogExp2
>	FogExp2.color	field	-	instance rw Color
!	FogExp2.constructor	constructor	instance (color: ColorValue = DEFAULT_COLOR, density: number = DEFAULT_DENSITY, far: number = DEFAULT_EXP2_FAR) => FogExp2	instance (color: number|Color, density: number = 0.00025) => FogExp2
<	FogExp2.copy	method	instance (source: Fog) => this	-
>	FogExp2.density	field	-	instance rw number
<	FogExp2.isFog	accessor	instance r boolean	-
!	FogExp2.isFogExp2	accessor/field	instance r boolean	instance ro boolean
>	FogExp2.name	field	-	instance rw string
!	FogExp2.toJSON	method	instance (meta?: object | string) => FogJSON	instance (meta: ?(Object|string)) => Object
<	FogJSON	record	interface { type: "Fog" | "FogExp2"; name: string; color: number; near?: number; far: number; density?: number }	-
<	FogMode	const	const { readonly Linear: "linear"; readonly ExponentialSquared: "exponential-squared"; }	-
<	FogModeType	record	type = (typeof FogMode)[keyof typeof FogMode]	-
<	FogOptions	record	interface { readonly color?: ColorValue; readonly name?: string; readonly near?: number; readonly far?: number; readonly mode?: FogModeType; readonly density?: number }	-
<	Framebuffer	class	class	-
<	Framebuffer.constructor	constructor	instance (width: number, height: number) => Framebuffer	-
<	Framebuffer.data	accessor	instance r Uint8ClampedArray<ArrayBufferLike>	-
<	Framebuffer.depthBuffer	accessor	instance r DepthBuffer	-
<	Framebuffer.getPixel	method	instance (x: number, y: number) => { r: number; g: number; b: number; a: number; }	-
<	Framebuffer.height	accessor	instance r number	-
<	Framebuffer.imageData	accessor	instance r ImageDataLike	-
<	Framebuffer.resize	method	instance (width: number, height: number) => void	-
<	Framebuffer.setPixel	method	instance (x: number, y: number, r: number, g: number, b: number, a: number = 255) => void	-
<	Framebuffer.u32	accessor	instance r Uint32Array<ArrayBufferLike>	-
<	Framebuffer.width	accessor	instance r number	-
<	FramebufferClear	class	class	-
<	FramebufferClear.clear	method	instance (framebuffer: Framebuffer, r: number = 0, g: number = 0, b: number = 0, a: number = 255) => void	-
<	FramebufferClear.clearTexture	method	instance (framebuffer: Framebuffer, texture: TextureImageData) => void	-
<	FramebufferClear.constructor	constructor	instance () => FramebufferClear	-
=	FramebufferTexture	class	class extends Texture	class extends Texture
<	FramebufferTexture.capture	method	instance (source: ImageData, x: number = 0, y: number = 0) => void	-
<	FramebufferTexture.clone	method	instance () => FramebufferTexture	-
!	FramebufferTexture.constructor	constructor	instance (width: number = 1, height: number = 1) => FramebufferTexture	instance (width?: number, height?: number) => FramebufferTexture
<	FramebufferTexture.copy	method	instance (source: Texture) => this	-
<	FramebufferTexture.data	accessor	instance r ImageData | undefined	-
<	FramebufferTexture.dispose	method	instance () => void	-
<	FramebufferTexture.height	accessor	instance r number	-
!	FramebufferTexture.isFramebufferTexture	field	instance ro true	instance ro boolean
<	FramebufferTexture.isRenderTargetTexture	accessor	instance r boolean	-
>	FramebufferTexture.needsUpdate	field	-	instance rw boolean
<	FramebufferTexture.width	accessor	instance r number	-
<	FramebufferUpload	class	class	-
<	FramebufferUpload.constructor	constructor	instance () => FramebufferUpload	-
<	FramebufferUpload.upload	method	instance (framebuffer: Framebuffer, context: CanvasRenderingContext2D) => void	-
<	FrenetFrames	record	interface { tangents: Vector3[]; normals: Vector3[]; binormals: Vector3[] }	-
>	FrontSide	const	-	const number
=	Frustum	class	class	class
=	Frustum.clone	method	instance () => Frustum	instance () => Frustum
!	Frustum.constructor	constructor	instance () => Frustum	instance (p0: Plane = new Plane(), p1: Plane = new Plane(), p2: Plane = new Plane(), p3: Plane = new Plane(), p4: Plane = new Plane(), p5: Plane = new Plane()) => Frustum
!	Frustum.containsPoint	method	instance (point: { x: number; y: number; z: number }) => boolean	instance (point: Vector3) => boolean
!	Frustum.copy	method	instance (frustum: Frustum) => this	instance (frustum: Frustum) => Frustum
!	Frustum.intersectsBox	method	instance (box: { min: { x: number; y: number; z: number }; max: { x: number; y: number; z: number }; }) => boolean	instance (box: Box3) => boolean
>	Frustum.intersectsObject	method	-	instance (object: Object3D) => boolean
!	Frustum.intersectsSphere	method	instance (sphere: { centre: { x: number; y: number; z: number }; radius: number; }) => boolean	instance (sphere: Sphere) => boolean
>	Frustum.intersectsSprite	method	-	instance (sprite: Sprite) => boolean
<	Frustum.makeEmpty	method	instance () => this	-
!	Frustum.planes	field	instance rw Plane[]	instance rw Array<Plane>
!	Frustum.set	method	instance (p0: Plane = new Plane(), p1: Plane = new Plane(), p2: Plane = new Plane(), p3: Plane = new Plane(), p4: Plane = new Plane(), p5: Plane = new Plane()) => this	instance (p0?: Plane, p1?: Plane, p2?: Plane, p3?: Plane, p4?: Plane, p5?: Plane) => Frustum
!	Frustum.setFromProjectionMatrix	method	instance (m: { elements: ArrayLike<number> }) => this	instance (m: Matrix4, coordinateSystem: (WebGLCoordinateSystem|WebGPUCoordinateSystem) = WebGLCoordinateSystem, reversedDepth: boolean = false) => Frustum
>	FrustumArray	class	-	class
>	FrustumArray.clone	method	-	instance () => FrustumArray
>	FrustumArray.constructor	constructor	-	instance () => FrustumArray
>	FrustumArray.containsPoint	method	-	instance (point: Vector3) => boolean
>	FrustumArray.coordinateSystem	field	-	instance rw WebGLCoordinateSystem|WebGPUCoordinateSystem
>	FrustumArray.copy	method	-	instance (source: any) => FrustumArray
>	FrustumArray.intersectsBox	method	-	instance (box: Box3) => boolean
>	FrustumArray.intersectsObject	method	-	instance (object: Object3D) => boolean
>	FrustumArray.intersectsSphere	method	-	instance (sphere: Sphere) => boolean
>	FrustumArray.intersectsSprite	method	-	instance (sprite: Sprite) => boolean
>	FrustumArray.setFromArrayCamera	method	-	instance (cameraArray: ArrayCamera) => FrustumArray
<	GCodeExporter	class	class	-
<	GCodeExporter.constructor	constructor	instance () => GCodeExporter	-
<	GCodeExporter.parse	method	instance (root: Node, options: GCodeExporterOptions = {}) => string	-
<	GCodeExporter.parseSlices	method	instance (slices: readonly GCodeSlice[], options: GCodeExporterOptions = {}) => string	-
<	GCodeExporter.slice	method	instance (root: Node, options: GCodeExporterOptions = {}) => GCodeSlice[]	-
<	GCodeExporterOptions	record	interface { layerHeight?: number; layers?: readonly number[]; scale?: number; units?: "mm" | "inch"; travelFeedRate?: number; printFeedRate?: number; extrusionPerUnit?: number; precision?: number; includeHeader?: boolean; includeFooter?: boolean }	-
<	GCodeLoader	class	class extends Loader	-
<	GCodeLoader.constructor	constructor	instance (manager: LoadingManager | undefined = void 0) => GCodeLoader	-
<	GCodeLoader.load	method	instance (url: string, onLoad?: (group: Group) => void, onProgress?: (event: ProgressEvent) => void, onError?: (error: unknown) => void) => void	-
<	GCodeLoader.parse	method	instance (data: string) => Group	-
<	GCodeLoader.splitLayer	field	instance rw boolean	-
<	GCodePath	record	interface { points: readonly GCodePoint[] }	-
<	GCodePoint	record	interface { x: number; y: number; z: number }	-
<	GCodeSlice	record	interface { z: number; paths: readonly GCodePath[] }	-
>	GLBufferAttribute	class	-	class
>	GLBufferAttribute.buffer	field	-	instance rw WebGLBuffer
>	GLBufferAttribute.constructor	constructor	-	instance (buffer: WebGLBuffer, type: number, itemSize: number, elementSize: number, count: number, normalized: boolean = false) => GLBufferAttribute
>	GLBufferAttribute.count	field	-	instance rw number
>	GLBufferAttribute.elementSize	field	-	instance rw number
>	GLBufferAttribute.isGLBufferAttribute	field	-	instance ro boolean
>	GLBufferAttribute.itemSize	field	-	instance rw number
>	GLBufferAttribute.name	field	-	instance rw string
>	GLBufferAttribute.needsUpdate	accessor	-	instance w number
>	GLBufferAttribute.normalized	field	-	instance rw boolean
>	GLBufferAttribute.setBuffer	method	-	instance (buffer: WebGLBuffer) => BufferAttribute
>	GLBufferAttribute.setCount	method	-	instance (count: number) => BufferAttribute
>	GLBufferAttribute.setItemSize	method	-	instance (itemSize: number) => BufferAttribute
>	GLBufferAttribute.setType	method	-	instance (type: number, elementSize: number) => BufferAttribute
>	GLBufferAttribute.type	field	-	instance rw number
>	GLBufferAttribute.version	field	-	instance rw number
>	GLSL1	const	-	const string
>	GLSL3	const	-	const string
<	GLTFAnimation	record	interface { readonly name: string; readonly channels: readonly GLTFAnimationChannel[] }	-
<	GLTFAnimationChannel	record	interface { readonly target: GLTFAnimationTarget; readonly interpolation: "LINEAR" | "STEP" | "CUBICSPLINE"; readonly times: readonly number[]; readonly values: readonly number[] }	-
<	GLTFAnimationTarget	record	interface { readonly node?: number; readonly path: string; readonly pointer?: string }	-
<	GLTFDocument	record	type = Readonly<Record<string, unknown>>	-
<	GLTFExportAccessor	record	interface { readonly bufferView: number; readonly byteOffset?: 0; readonly componentType: 5123 | 5125 | 5126; readonly count: number; readonly type: "SCALAR" | "VEC2" | "VEC3" | "VEC4"; readonly min?: readonly number[]; readonly max?: readonly number[] }	-
<	GLTFExportAnimation	record	interface { readonly name?: string; readonly samplers: readonly GLTFExportAnimationSampler[]; readonly channels: readonly GLTFExportAnimationChannel[] }	-
<	GLTFExportAnimationChannel	record	interface { readonly sampler: number; readonly target: { readonly node: number; readonly path: "translation" | "rotation" | "scale"; } }	-
<	GLTFExportAnimationSampler	record	interface { readonly input: number; readonly output: number; readonly interpolation: "LINEAR" | "STEP" }	-
<	GLTFExportBuffer	record	interface { readonly byteLength: number; readonly uri?: string }	-
<	GLTFExportBufferView	record	interface { readonly buffer: 0; readonly byteOffset: number; readonly byteLength: number; readonly target?: 34962 | 34963 }	-
<	GLTFExportDocument	record	interface { readonly asset: { readonly version: "2.0"; readonly generator: string }; readonly scene: number; readonly scenes: readonly GLTFExportScene[]; readonly nodes: readonly GLTFExportNode[]; readonly meshes: readonly GLTFExportMesh[]; readonly buffers: readonly GLTFExportBuffer[]; readonly bufferViews: readonly GLTFExportBufferView[]; readonly accessors: readonly GLTFExportAccessor[]; readonly materials?: readonly GLTFExportMaterial[]; readonly textures?: readonly GLTFExportTexture[]; readonly images?: readonly GLTFExportImage[]; readonly samplers?: readonly GLTFExportSampler[]; readonly animations?: readonly GLTFExportAnimation[] }	-
<	GLTFExportImage	record	interface { readonly uri?: string; readonly name?: string; readonly extras?: Readonly<Record<string, unknown>> }	-
<	GLTFExportMaterial	record	interface { readonly name?: string; readonly pbrMetallicRoughness: { /** RGBA base-color factor. */ readonly baseColorFactor: readonly [number, number, number, number]; /** Optional base-color texture index. */ readonly baseColorTexture?: { readonly index: number }; /** EASEL materials export as non-metallic. */ readonly metallicFactor: 0; /** EASEL materials export with full roughness. */ readonly roughnessFactor: 1; }; readonly alphaMode?: "BLEND"; readonly doubleSided?: boolean; readonly extras?: Readonly<Record<string, unknown>> }	-
<	GLTFExportMesh	record	interface { readonly name?: string; readonly primitives: readonly [GLTFExportPrimitive] }	-
<	GLTFExportNode	record	interface { readonly name?: string; readonly mesh?: number; readonly translation: readonly [number, number, number]; readonly rotation: readonly [number, number, number, number]; readonly scale: readonly [number, number, number]; readonly children?: readonly number[]; readonly extras?: Readonly<Record<string, unknown>> }	-
<	GLTFExportPrimitive	record	interface { readonly attributes: Readonly<Record<string, number>>; readonly indices: number; readonly material?: number; readonly mode: 4 }	-
<	GLTFExportResult	record	interface { readonly json: GLTFExportDocument; readonly binary: Uint8Array; readonly dataUri: string }	-
<	GLTFExportSampler	record	interface { readonly magFilter: 9728; readonly minFilter: 9728; readonly wrapS?: number; readonly wrapT?: number }	-
<	GLTFExportScene	record	interface { readonly name?: string; readonly nodes: readonly number[] }	-
<	GLTFExportTexture	record	interface { readonly sampler?: number; readonly source: number }	-
<	GLTFExporter	class	class	-
<	GLTFExporter.constructor	constructor	instance () => GLTFExporter	-
<	GLTFExporter.parse	method	instance (root: Node, options?: GLTFExporterOptions) => GLTFExportResult | (root: Node, onDone: (result: GLTFExportResult) => void, onError?: (error: unknown) => void, options?: GLTFExporterOptions) => void | (root: Node, optionsOrDone: | GLTFExporterOptions | ((result: GLTFExportResult) => void) = {}, onError?: (error: unknown) => void, callbackOptions?: GLTFExporterOptions) => void | GLTFExportResult	-
<	GLTFExporter.parseAsync	method	instance (root: Node, options: GLTFExporterOptions = {}) => Promise<GLTFExportResult>	-
<	GLTFExporterOptions	record	interface { readonly embedBuffers?: boolean; readonly bufferUri?: string; readonly animations?: readonly AnimationClip[]; readonly generator?: string; readonly normalizeNormals?: boolean }	-
<	GLTFInstanceAttributeInfo	record	interface { readonly semantic: string; readonly accessor: number; readonly type: string; readonly count: number; readonly values: readonly number[]; readonly normalized: boolean }	-
<	GLTFLoader	class	class extends Loader	-
